customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region,loan_to_income_ratio
10790,alice miller,54,53025,23276,home,no,west,0.43896275341819896
10791,jonathon ryan,58,128940,38879,vacation,yes,west,0.3015278424073212
10792,dustin lindsey,37,35895,23701,home,no,west,0.6602869480429029
10793,matthew crawford,64,34332,54018,car,yes,west,1.5734009087731562
10794,cheryl andrews,25,126134,55924,car,no,west,0.44336974963134446
10795,brian armstrong,22,131994,30618,home,no,west,0.2319650893222419
10796,casey brady,61,105076,64569,car,yes,west,0.6144980775819406
10797,brittany gomez,54,29682,5095,medical,yes,west,0.17165285358129506
10798,brian ward,40,99831,47800,vacation,no,west,0.4788091875269205
10799,jose castillo,22,126393,77554,home,yes,west,0.6135941072685988
10800,larry hardy,48,125056,63831,vacation,yes,west,0.5104193321392017
10801,christopher elliott,38,127318,40463,car,no,west,0.31781052168585744
10802,jack wood,64,25613,36537,vacation,no,west,1.426502166868387
10803,henry williams,59,85391,26098,business,no,west,0.30562939888278623
10804,steven carter,55,107563,31546,education,yes,west,0.293279287487333
10805,james reyes,35,134364,77800,medical,yes,west,0.5790241433717365
10806,alicia miller,59,86497,51203,medical,no,west,0.5919627270309953
10807,david myers,60,42519,51673,education,yes,west,1.215291987111644
10808,chad luna,59,136188,8367,education,yes,west,0.06143713102475989
10809,sarah russell,23,41202,33525,vacation,yes,west,0.8136740934906073
10810,jonathan gill,39,137441,58585,vacation,no,west,0.4262556296883754
10811,erin brown,43,45083,24014,business,yes,west,0.5326619790164807
10812,william tran,39,68322,8502,vacation,yes,west,0.12444015104944235
10813,cheyenne lopez,38,139849,29874,education,no,west,0.2136161145235218
10814,jimmy newman,50,35013,17576,medical,yes,west,0.5019849770085397
10815,jessica barry md,59,96605,55123,business,no,west,0.570601935717613
10816,kimberly kaiser,39,86763,31505,education,yes,west,0.3631156137985086
10817,michele stewart,25,52341,50660,business,yes,west,0.9678836858294645
10818,robert perry,33,126706,21026,business,no,west,0.1659432071093713
10819,alexis harris,54,35819,20401,vacation,no,west,0.5695580557804517
10820,edward montgomery,44,61761,66035,vacation,no,west,1.0692022473729377
10821,michael duran,38,136490,56194,car,yes,west,0.41170781742252177
10822,rachel moss,24,79007,74153,education,yes,west,0.9385624058627716
10823,sandra reyes,56,54173,35412,vacation,no,west,0.6536835693057427
10824,zoe bradford,28,25056,7471,car,no,west,0.2981720945083014
10825,amy nelson,63,144972,50014,vacation,yes,west,0.34499075683580277
10826,michelle ellis,21,77389,52838,medical,yes,west,0.6827585315742547
10827,scott meadows,61,51920,23850,business,no,west,0.45936055469953774
10828,jacob yates,58,87467,23634,medical,yes,west,0.2702047629391656
10829,ryan gonzalez,56,88897,17877,business,no,west,0.20109789981664172
10830,jenna roach,58,144590,74491,education,yes,west,0.5151877723217373
10831,melanie sandoval,33,96532,15131,home,yes,west,0.15674594952968965
10832,charles anderson,42,120337,14136,education,yes,west,0.11747010478905075
10833,donald banks,49,58387,14110,business,yes,west,0.24166338397245962
10834,katherine irwin,29,41041,4444,home,yes,west,0.10828196194049852
10835,connor johnson,47,46258,30504,home,no,west,0.6594318820528341
10836,erica peterson,64,38066,34713,education,no,west,0.91191614564178
10837,grace rodriguez,24,27613,33373,medical,no,west,1.208597399775468
10838,julie mueller md,60,146829,24660,education,no,west,0.16795047299920315
10839,olivia soto,37,119373,51308,business,no,west,0.4298124366481533
10840,charles chavez,57,112293,23771,medical,no,west,0.2116872823773521
10841,laurie washington,23,44219,16927,business,yes,west,0.382799249191524
10842,kristy charles,24,115777,24252,vacation,no,west,0.20947165671938295
10843,richard thomas,60,131623,62027,vacation,yes,west,0.4712474263616541
10844,jeffrey davis,36,94093,57748,medical,no,west,0.6137332213873508
10845,andrew west,31,94707,34559,car,no,west,0.36490438932708247
10846,kevin perez,47,29982,65896,medical,no,west,2.1978520445600696
10847,lori rodriguez,46,104068,67680,car,yes,west,0.6503440058423339
10848,jean frederick,51,130229,30025,business,yes,west,0.23055540624592064
10849,matthew osborn,54,107554,56405,education,yes,west,0.5244342376852558
10850,christine sandoval phd,28,77760,74735,business,no,west,0.9610982510288066
10851,david davis,59,81758,20480,education,no,west,0.2504953643680129
10852,tiffany gonzalez,21,73562,20353,vacation,yes,west,0.27667817623229385
10853,claudia maldonado,22,86033,59055,car,no,west,0.6864226517731569
10854,alyssa hanson,47,96273,54672,education,no,west,0.5678850768128135
10855,maria hale,63,70670,64018,business,no,west,0.905872364511108
10856,jennifer walker dds,23,116097,68729,business,no,west,0.5919963478815129
10857,wanda gonzalez,54,114865,16047,business,no,west,0.1397031297610238
10858,karla campbell,36,43957,20178,medical,yes,west,0.4590395158905294
10859,david gray,21,91692,19082,business,yes,west,0.20810975875757973
10860,michael weaver,27,128957,66753,medical,no,west,0.5176376621664586
10861,briana riley,55,89074,40958,home,no,west,0.45981992500617463
10862,veronica booker,42,28868,44050,car,yes,west,1.5259110433698213
10863,jason kelly,52,146222,47637,home,no,west,0.32578544952195976
10864,gilbert cooper,46,131739,75779,home,no,west,0.5752207015386483
10865,kayla maldonado,26,42151,50548,medical,no,west,1.1992123555787526
10866,caleb coleman,31,134713,10364,medical,no,west,0.07693392619865937
10867,jacob underwood,51,33606,34927,car,no,west,1.0393084568231863
10868,erica mitchell,41,64338,56324,car,no,west,0.8754390873200908
10869,john moreno,42,102011,39227,vacation,yes,west,0.3845369617002088
10870,krista macias,21,70304,5369,car,yes,west,0.07636834319526627
10871,john miller,41,134602,21852,business,no,west,0.16234528461687048
10872,denise jones,40,60654,46553,business,yes,west,0.7675173937415505
10873,lori gomez,29,137892,14569,car,no,west,0.10565515040756535
10874,steven santos,47,91397,23421,medical,yes,west,0.25625567578804553
10875,david jones,49,121003,19729,home,no,west,0.16304554432534732
10876,julia pitts,63,111834,34434,car,yes,west,0.30790278448414615
10877,bruce gonzalez phd,53,79109,53816,vacation,no,west,0.680276580414365
10878,ryan walters,21,118469,56025,car,yes,west,0.4729085245929315
10879,tanya ponce,23,143621,41148,home,no,west,0.28650406277633494
10880,frank baker,52,135260,43619,education,no,west,0.32248262605352657
10881,sandra blackwell,40,139897,30282,car,no,west,0.21645925216409215
10882,joe morrison,37,145810,74828,car,yes,west,0.5131883958576229
10883,andrew perkins,57,141845,37680,business,no,west,0.2656420740949628
10884,darren walton,58,125681,65926,home,no,west,0.5245502502367104
10885,anthony holmes,30,141877,27434,vacation,no,west,0.19336467503541802
10886,christopher bullock,63,148555,65205,car,yes,west,0.4389283430379321
10887,ann galvan,49,63998,62153,vacation,no,west,0.9711709740929404
10888,kevin kelly,62,113203,11058,car,yes,west,0.09768292359743116
10889,bethany gibbs,52,141043,41448,education,yes,west,0.2938678275419553
10890,timothy thomas,33,138313,22644,home,no,west,0.16371563049026483
10891,peggy hudson,51,82369,70648,car,no,west,0.8577013196712355
10892,monica cruz,24,134189,44635,education,no,west,0.3326278607039325
10893,joshua warren,38,106764,66711,car,no,west,0.6248454535236596
10894,alicia savage,31,124954,36243,medical,yes,west,0.29005073867183123
10895,leonard dominguez,62,139356,3325,education,yes,west,0.0238597548724131
10896,katherine brown,38,126262,59838,vacation,no,west,0.47391931063978077
10897,tiffany romero,61,111377,43807,medical,no,west,0.3933217809781194
10898,lynn lopez,57,30990,23637,car,yes,west,0.762729912875121
10899,victoria foster,53,141370,78024,education,no,west,0.5519134186885478
10900,kyle keith,57,103183,57187,home,yes,west,0.5542288942946028
10901,kristina powell,23,43350,67843,vacation,yes,west,1.5650057670126873
10902,amanda carter,21,28286,68817,business,yes,west,2.4328996676801244
10903,timothy smith,39,75147,36424,car,yes,west,0.4847033148362543
10904,adam moore,26,147956,5210,education,yes,west,0.03521317148341399
10905,amy allen,30,109062,34851,medical,yes,west,0.3195521813280519
10906,selena clark,57,124260,77628,education,no,west,0.6247223563495896
10907,jerry leon,32,52620,43236,home,no,west,0.8216647662485747
10908,melanie perry,64,25217,48386,education,no,west,1.9187849466629654
10909,alan turner,37,78098,39701,medical,no,west,0.5083484852364978
10910,mariah newton,47,125719,59507,car,no,west,0.4733333863616478
10911,thomas garcia,22,113115,62831,vacation,yes,west,0.5554612562436458
10912,tina howard,45,69305,54687,medical,yes,west,0.7890772671524421
10913,karen day,64,124771,65675,vacation,yes,west,0.5263642993964944
10914,brittany williams,48,70742,46543,vacation,no,west,0.6579259845636256
10915,brenda russell,57,44256,67450,medical,yes,west,1.524087129428778
10916,denise oliver,57,41416,67215,medical,yes,west,1.6229235078230635
10917,clarence beard,37,134415,52801,business,no,west,0.39282074173269355
10918,david sharp,25,44871,24144,vacation,yes,west,0.5380758173430501
10919,charles richards,39,48171,63265,car,no,west,1.313342052272114
10920,rhonda roberts,24,115536,55173,business,yes,west,0.4775394682176984
10921,jo mcdonald,59,111802,70584,vacation,no,west,0.6313303876495948
10922,melissa mcguire,63,28078,64422,education,yes,west,2.2943941876202008
10923,tiffany vargas,58,129942,30672,car,no,west,0.23604377337581384
10924,james brown,64,119946,73859,car,no,west,0.6157687626098411
10925,jennifer lopez,50,62630,46887,vacation,yes,west,0.7486348395337697
10926,sabrina moody,52,141505,4894,education,no,west,0.03458535034097735
10927,nicholas tapia,57,145555,8320,education,no,west,0.057160523513448525
10928,melissa wilson,47,102654,39744,medical,yes,west,0.3871646501841136
10929,joseph flores,52,112393,16225,vacation,yes,west,0.1443595241696547
10930,jennifer bowers,62,102746,31125,vacation,yes,west,0.30293150098300664
10931,isaac weaver,31,105567,9887,car,yes,west,0.09365616148985952
10932,jennifer allen,61,62062,66448,home,yes,west,1.0706712642196514
10933,brandon camacho,33,124018,11145,vacation,yes,west,0.08986598719540712
10934,jesse hicks,55,105306,23561,medical,no,west,0.22373843845554858
10935,tina daniels,37,142895,36370,car,yes,west,0.2545225515238462
10936,calvin wilson,50,61748,50031,education,yes,west,0.8102448662304852
10937,brian perez,38,62151,35289,education,yes,west,0.5677945648501231
10938,robert medina,57,76176,23453,home,no,west,0.3078791220331863
10939,linda morris,50,69689,51389,car,yes,west,0.7374047554133364
10940,mr. brandon harris dvm,46,64630,50759,business,no,west,0.7853783072876374
10941,kenneth kelly,36,43998,41102,medical,yes,west,0.9341788263102868
10942,ms. madeline smith,31,91346,77715,car,no,west,0.8507761697282858
10943,megan flynn,24,35647,23618,business,yes,west,0.6625522484360535
10944,danielle vasquez,61,125334,38886,education,yes,west,0.31025898798410645
10945,julia brown,35,103740,4083,education,no,west,0.03935801041064199
10946,tammy cox,32,31033,53236,business,yes,west,1.7154641832887572
10947,lindsay brown,47,105781,53901,business,yes,west,0.5095527552206918
10948,ronnie graham,24,51361,55318,home,no,west,1.077042892467047
10949,lisa lyons,55,125276,61999,car,yes,west,0.49489926242855775
10950,nathan garcia,41,131258,72082,education,no,west,0.5491627177010163
10951,rebecca stephens,56,148596,67218,medical,yes,west,0.45235403375595573
10952,jeremy wolfe,22,91360,37118,education,yes,west,0.4062828371278459
10953,peter swanson,59,59495,21378,car,no,west,0.35932431296747624
10954,marcus hendrix,48,130807,17140,business,yes,west,0.13103274289602238
10955,daniel woodard,54,128425,39050,home,no,west,0.30406852248394006
10956,derek hanson,53,43616,56285,education,yes,west,1.2904668011738811
10957,ethan harris,28,138313,9611,home,no,west,0.06948732223290652
10958,john glover,28,30680,46324,business,yes,west,1.509908735332464
10959,edward ballard,62,97281,61450,vacation,no,west,0.6316752500488276
10960,renee smith,42,32605,55579,car,yes,west,1.7046158564637326
10961,deborah davis,47,58530,64978,education,yes,west,1.1101657269776184
10962,kelly nolan,48,123325,39753,car,no,west,0.3223434015811879
10963,jaime brown,31,141947,25140,medical,no,west,0.17710835734464273
10964,amanda evans,47,105348,42209,car,yes,west,0.4006625659718267
10965,laurie garcia,21,62329,10976,vacation,no,west,0.17609780359062394
10966,wendy thompson,59,146820,23537,business,no,west,0.16031194660128048
10967,kenneth bryan,48,28305,35039,business,no,west,1.2379084967320262
10968,renee vasquez,47,119379,61826,medical,no,west,0.517896782516188
10969,alexandria simmons,28,65538,70485,car,yes,west,1.075482925936098
10970,jeremy glenn,44,56394,62787,vacation,no,west,1.1133631237365678
10971,john ward,60,79044,24877,business,yes,west,0.31472344516977885
10972,catherine stevenson,56,34733,6133,business,no,west,0.1765755909365733
10973,sarah bailey,44,33612,14709,business,yes,west,0.4376115672973938
10974,gina hodge,62,88866,5134,business,no,west,0.05777237638691963
10975,angelica lopez,42,135040,36378,home,yes,west,0.2693868483412322
10976,patricia hardy,30,29436,43334,education,yes,west,1.4721429542057345
10977,tiffany parrish,24,130401,61491,home,yes,west,0.47155313226125567
10978,courtney gonzales,28,51559,25501,business,no,west,0.4945984212261681
10979,thomas scott,59,130118,35731,vacation,no,west,0.2746045896801365
10980,kendra perry,35,98850,29906,car,no,west,0.302539200809307
10981,sharon rivera,28,144655,38329,home,no,west,0.2649683730254744
10982,robert lee,49,66393,36596,medical,yes,west,0.5512026870302592
10983,jonathan davis,62,41335,21079,education,no,west,0.5099552437401718
10984,corey lewis,59,47715,46164,car,yes,west,0.9674944985853505
10985,lisa obrien,55,29165,46233,home,no,west,1.5852220126864391
10986,david griffin dvm,61,143170,79608,education,yes,west,0.5560382761751763
10987,jeffrey sanchez,34,131341,25158,vacation,yes,west,0.1915471939455311
10988,jeffrey johnson,52,142572,39233,home,yes,west,0.2751802597985579
10989,andrea jefferson,27,76790,52417,medical,no,west,0.6826019012892304
10990,lauren collins,64,78029,37057,business,yes,west,0.4749131733073601
10991,adam frazier,53,121573,41179,medical,yes,west,0.3387183009385308
10992,thomas jackson,55,105308,30967,business,no,west,0.29406122991605577
10993,susan mcclure,47,42999,57344,education,no,west,1.3336124095909208
10994,kevin lopez,21,40505,79303,home,yes,west,1.9578570546846068
10995,william young,26,47388,4896,home,no,west,0.10331729551785263
10996,courtney jones,22,127112,22538,medical,yes,west,0.17730820064195355
10997,andrew skinner,27,139914,61233,car,no,west,0.43764741198164586
10998,laura collins,28,71461,14691,education,yes,west,0.20558066637746464
10999,sarah harvey,49,137630,25818,vacation,no,west,0.1875899149894645
11000,sarah bright,36,105051,23860,business,yes,west,0.22712777603259368
1001,james reid,55,96964,36890,education,yes,south,0.38045047646549235
1002,howard mathis,61,59846,56517,education,yes,south,0.9443738929920128
1003,karen johnson,23,43879,42857,home,yes,south,0.9767086761320906
1004,jose lee,54,27261,51149,medical,no,south,1.8762701294890136
1005,danielle caldwell,58,53340,17337,vacation,yes,south,0.3250281214848144
1006,erik mitchell dvm,44,92273,30683,vacation,no,south,0.33252414032273797
1007,travis gonzalez,58,57323,66269,education,no,south,1.156063011356698
