order_id,customer_id,customer_name,segment,region,order_date,ship_date,category,sub_category,product_name,sales,quantity,discount,profit
ord-15361,cust-4628,olivia norris,home office,central,2034-09-05,2034-09-07,office supplies,paper,paper model 2,1642.06,4,0.1,95.33
ord-15362,cust-6225,derek owens,home office,central,2034-09-06,2034-09-08,office supplies,paper,paper model 3,671.36,2,0.2,71.98
ord-15363,cust-4376,nicole james,corporate,central,2034-09-07,2034-09-09,office supplies,paper,paper model 4,1592.31,6,0.5,104.5
ord-15364,cust-9923,darrell johnson,home office,west,2034-09-08,2034-09-10,office supplies,paper,paper model 5,1599.26,2,0.1,185.23
ord-15365,cust-5789,frank fernandez jr.,consumer,east,2034-09-09,2034-09-11,office supplies,labels,labels model 1,1396.1,4,0.0,84.31
ord-15366,cust-3657,denise reed,corporate,east,2034-09-10,2034-09-12,office supplies,labels,labels model 2,820.23,3,0.2,46.02
ord-15367,cust-2187,marissa scott,consumer,central,2034-09-11,2034-09-13,office supplies,labels,labels model 3,202.87,4,0.1,6.65
ord-15368,cust-2042,edward dixon,consumer,west,2034-09-12,2034-09-14,office supplies,labels,labels model 4,1513.21,5,0.5,75.64
ord-15369,cust-2941,barbara henry,consumer,west,2034-09-13,2034-09-15,office supplies,labels,labels model 5,583.41,5,0.1,15.68
ord-15370,cust-3221,james roberts,corporate,west,2034-09-14,2034-09-16,technology,phones,phones model 1,395.52,7,0.2,38.13
ord-15371,cust-1031,christopher oliver,corporate,east,2034-09-15,2034-09-17,technology,phones,phones model 2,84.0,5,0.1,-3.27
ord-15372,cust-8982,april wright,home office,west,2034-09-16,2034-09-18,technology,phones,phones model 3,1686.65,1,0.3,143.11
ord-15373,cust-7934,laurie haas,corporate,west,2034-09-17,2034-09-19,technology,phones,phones model 4,917.69,6,0.5,101.03
ord-15374,cust-9668,ashley fields,corporate,west,2034-09-18,2034-09-20,technology,phones,phones model 5,1000.59,8,0.2,78.47
ord-15375,cust-9093,elizabeth long,consumer,west,2034-09-19,2034-09-21,technology,accessories,accessories model 1,1173.36,4,0.5,18.81
ord-15376,cust-8565,isaiah herrera,corporate,east,2034-09-20,2034-09-22,technology,accessories,accessories model 2,1411.11,2,0.2,9.29
ord-15377,cust-4930,caroline reyes,home office,west,2034-09-21,2034-09-23,technology,accessories,accessories model 3,940.29,4,0.2,95.02
ord-15378,cust-8062,benjamin baldwin,consumer,east,2034-09-22,2034-09-24,technology,accessories,accessories model 4,1680.06,6,0.5,112.1
ord-15379,cust-9768,jacqueline ferguson,consumer,central,2034-09-23,2034-09-25,technology,accessories,accessories model 5,1356.16,8,0.1,97.22
ord-15380,cust-9994,julia evans,home office,central,2034-09-24,2034-09-26,technology,copiers,copiers model 1,1545.07,7,0.2,-30.69
ord-15381,cust-2786,edward lopez,home office,east,2034-09-25,2034-09-27,technology,copiers,copiers model 2,391.77,2,0.2,21.95
ord-15382,cust-7947,joshua barnes,home office,east,2034-09-26,2034-09-28,technology,copiers,copiers model 3,1721.95,9,0.1,174.8
ord-15383,cust-6772,kristin garcia,home office,west,2034-09-27,2034-09-29,technology,copiers,copiers model 4,1661.45,4,0.3,40.0
ord-15384,cust-6752,leslie cook,corporate,west,2034-09-28,2034-09-30,technology,copiers,copiers model 5,1522.62,8,0.2,-36.51
ord-15385,cust-1527,nicholas crosby,home office,west,2034-09-29,2034-10-01,technology,machines,machines model 1,105.46,8,0.5,7.42
ord-15386,cust-9552,audrey wagner,home office,south,2034-09-30,2034-10-02,technology,machines,machines model 2,1721.16,9,0.2,61.95
ord-15387,cust-9560,nina rose,home office,east,2034-10-01,2034-10-03,technology,machines,machines model 3,853.65,6,0.2,3.71
ord-15388,cust-5198,antonio anderson,home office,east,2034-10-02,2034-10-04,technology,machines,machines model 4,1856.62,3,0.2,-50.01
ord-15389,cust-4367,richard rose,corporate,central,2034-10-03,2034-10-05,technology,machines,machines model 5,343.3,6,0.2,20.27
ord-15390,cust-6752,kimberly sullivan,home office,east,2034-10-04,2034-10-06,furniture,bookcases,bookcases model 1,173.39,9,0.2,16.71
ord-15391,cust-7682,james hodges,consumer,west,2034-10-05,2034-10-07,furniture,bookcases,bookcases model 2,396.0,4,0.1,2.7
ord-15392,cust-3527,brittney mason,consumer,south,2034-10-06,2034-10-08,furniture,bookcases,bookcases model 3,46.2,9,0.5,1.73
ord-15393,cust-9650,jeffrey duffy,home office,east,2034-10-07,2034-10-09,furniture,bookcases,bookcases model 4,1257.93,4,0.2,126.86
ord-15394,cust-1339,frances fisher,home office,south,2034-10-08,2034-10-10,furniture,bookcases,bookcases model 5,94.66,2,0.0,-0.0
ord-15395,cust-8510,joshua kim,consumer,south,2034-10-09,2034-10-11,furniture,chairs,chairs model 1,1738.85,3,0.2,172.42
ord-15396,cust-3657,nicholas benson,home office,east,2034-10-10,2034-10-12,furniture,chairs,chairs model 2,1259.83,6,0.2,173.17
ord-15397,cust-1787,john mcgee,home office,east,2034-10-11,2034-10-13,furniture,chairs,chairs model 3,229.69,5,0.2,15.47
ord-15398,cust-6766,rebecca jacobs,consumer,south,2034-10-12,2034-10-14,furniture,chairs,chairs model 4,170.17,7,0.3,18.19
ord-15399,cust-6391,anthony schultz,consumer,west,2034-10-13,2034-10-15,furniture,chairs,chairs model 5,596.34,3,0.3,11.71
ord-15400,cust-4226,robert morris,corporate,south,2034-10-14,2034-10-16,furniture,tables,tables model 1,653.84,5,0.0,65.37
ord-15401,cust-1453,patricia ayala,consumer,south,2034-10-15,2034-10-17,furniture,tables,tables model 2,283.5,9,0.0,-19.46
ord-15402,cust-2337,jacob anderson,consumer,central,2034-10-16,2034-10-18,furniture,tables,tables model 3,349.7,3,0.0,26.95
ord-15403,cust-9224,rachel johnson,corporate,central,2034-10-17,2034-10-19,furniture,tables,tables model 4,1347.88,2,0.1,165.06
ord-15404,cust-6863,amanda ellis,home office,south,2034-10-18,2034-10-20,furniture,tables,tables model 5,973.34,4,0.1,74.5
ord-15405,cust-8140,stephanie reed,home office,west,2034-10-19,2034-10-21,office supplies,binders,binders model 1,1177.95,5,0.3,27.65
ord-15406,cust-5215,danny rodriguez,consumer,central,2034-10-20,2034-10-22,office supplies,binders,binders model 2,1442.31,8,0.5,167.14
ord-15407,cust-1658,melissa davis,consumer,west,2034-10-21,2034-10-23,office supplies,binders,binders model 3,1617.39,7,0.3,150.84
ord-15408,cust-7838,kristy herrera,home office,west,2034-10-22,2034-10-24,office supplies,binders,binders model 4,474.19,2,0.3,38.29
ord-15409,cust-5013,heather torres,consumer,west,2034-10-23,2034-10-25,office supplies,binders,binders model 5,1523.83,9,0.5,149.9
ord-15410,cust-2088,gilbert ortiz,home office,east,2034-10-24,2034-10-26,office supplies,pens,pens model 1,208.03,2,0.5,-1.22
ord-15411,cust-9198,nicole moore,consumer,central,2034-10-25,2034-10-27,office supplies,pens,pens model 2,117.18,6,0.5,19.89
ord-15412,cust-9411,amanda glover,home office,south,2034-10-26,2034-10-28,office supplies,pens,pens model 3,1022.01,3,0.1,36.85
ord-15413,cust-3510,johnny joseph,home office,west,2034-10-27,2034-10-29,office supplies,pens,pens model 4,1451.96,8,0.5,-6.04
ord-15414,cust-3824,bonnie howard,home office,south,2034-10-28,2034-10-30,office supplies,pens,pens model 5,1931.48,8,0.2,102.47
ord-15415,cust-5685,paul johnson,home office,central,2034-10-29,2034-10-31,office supplies,paper,paper model 1,857.94,7,0.1,49.32
ord-15416,cust-4161,catherine king,corporate,east,2034-10-30,2034-11-01,office supplies,paper,paper model 2,838.48,3,0.1,98.72
ord-15417,cust-9893,emily walter,consumer,south,2034-10-31,2034-11-02,office supplies,paper,paper model 3,1202.61,7,0.1,108.96
ord-15418,cust-7036,casey gonzalez,consumer,central,2034-11-01,2034-11-03,office supplies,paper,paper model 4,1871.51,3,0.3,19.59
ord-15419,cust-6021,tanner foster,corporate,central,2034-11-02,2034-11-04,office supplies,paper,paper model 5,1375.32,5,0.2,52.52
ord-15420,cust-2638,jeffrey murphy,consumer,west,2034-11-03,2034-11-05,office supplies,labels,labels model 1,1613.03,9,0.3,167.31
ord-15421,cust-2298,mary wilkinson,consumer,west,2034-11-04,2034-11-06,office supplies,labels,labels model 2,1041.91,4,0.3,134.25
ord-15422,cust-4100,dawn king,consumer,east,2034-11-05,2034-11-07,office supplies,labels,labels model 3,1367.76,8,0.3,32.83
ord-15423,cust-8068,mrs. rachel haynes,home office,south,2034-11-06,2034-11-08,office supplies,labels,labels model 4,247.35,2,0.3,30.85
ord-15424,cust-9520,lindsay dominguez,consumer,east,2034-11-07,2034-11-09,office supplies,labels,labels model 5,922.24,5,0.2,-8.97
ord-15425,cust-3233,kayla romero,consumer,south,2034-11-08,2034-11-10,technology,phones,phones model 1,1747.77,5,0.3,61.23
ord-15426,cust-4063,alison weber,home office,east,2034-11-09,2034-11-11,technology,phones,phones model 2,334.02,1,0.0,20.84
ord-15427,cust-2008,michelle coleman,home office,south,2034-11-10,2034-11-12,technology,phones,phones model 3,1583.45,4,0.5,157.86
ord-15428,cust-3759,adriana taylor,consumer,west,2034-11-11,2034-11-13,technology,phones,phones model 4,1845.04,1,0.3,212.99
ord-15429,cust-1773,lisa harvey,corporate,central,2034-11-12,2034-11-14,technology,phones,phones model 5,1836.6,5,0.2,206.59
ord-15430,cust-7090,angel townsend,consumer,west,2034-11-13,2034-11-15,technology,accessories,accessories model 1,1934.56,5,0.0,160.3
ord-15431,cust-1308,jason evans,corporate,west,2034-11-14,2034-11-16,technology,accessories,accessories model 2,361.61,1,0.3,41.06
ord-15432,cust-2904,andrea johnson,corporate,west,2034-11-15,2034-11-17,technology,accessories,accessories model 3,1861.05,8,0.5,19.58
ord-15433,cust-1768,teresa barnes,consumer,east,2034-11-16,2034-11-18,technology,accessories,accessories model 4,1413.57,2,0.2,168.2
ord-15434,cust-8792,lisa hall,consumer,south,2034-11-17,2034-11-19,technology,accessories,accessories model 5,1998.29,6,0.3,75.18
ord-15435,cust-5848,scott yang,corporate,east,2034-11-18,2034-11-20,technology,copiers,copiers model 1,1871.37,1,0.1,45.56
ord-15436,cust-3821,johnny snyder,home office,east,2034-11-19,2034-11-21,technology,copiers,copiers model 2,1353.81,1,0.5,73.67
ord-15437,cust-8221,melissa williams,consumer,west,2034-11-20,2034-11-22,technology,copiers,copiers model 3,1823.67,5,0.3,34.58
ord-15438,cust-5055,lauren bennett,corporate,central,2034-11-21,2034-11-23,technology,copiers,copiers model 4,540.13,3,0.5,70.99
ord-15439,cust-2811,daniel parker,corporate,west,2034-11-22,2034-11-24,technology,copiers,copiers model 5,1595.32,9,0.3,185.75
ord-15440,cust-6778,brittany castro,home office,west,2034-11-23,2034-11-25,technology,machines,machines model 1,1055.87,2,0.5,47.19
ord-15441,cust-1653,robin espinoza,corporate,south,2034-11-24,2034-11-26,technology,machines,machines model 2,1603.5,7,0.1,78.46
ord-15442,cust-9136,john hill,consumer,central,2034-11-25,2034-11-27,technology,machines,machines model 3,1799.31,7,0.3,139.84
ord-15443,cust-7685,frank taylor,home office,south,2034-11-26,2034-11-28,technology,machines,machines model 4,1428.35,4,0.3,56.99
ord-15444,cust-6716,paul cox,home office,east,2034-11-27,2034-11-29,technology,machines,machines model 5,1111.17,3,0.3,48.66
ord-15445,cust-1913,melissa parsons,home office,west,2034-11-28,2034-11-30,furniture,bookcases,bookcases model 1,76.26,5,0.5,2.29
ord-15446,cust-3124,timothy choi,consumer,west,2034-11-29,2034-12-01,furniture,bookcases,bookcases model 2,1067.67,9,0.3,62.86
ord-15447,cust-3821,joel stephens,consumer,east,2034-11-30,2034-12-02,furniture,bookcases,bookcases model 3,384.25,7,0.2,0.38
ord-15448,cust-6543,timothy mason,corporate,south,2034-12-01,2034-12-03,furniture,bookcases,bookcases model 4,1738.35,6,0.0,4.23
ord-15449,cust-4857,kenneth green,home office,west,2034-12-02,2034-12-04,furniture,bookcases,bookcases model 5,1297.61,9,0.3,122.09
ord-15450,cust-3752,todd hernandez,consumer,south,2034-12-03,2034-12-05,furniture,chairs,chairs model 1,501.09,7,0.0,15.07
ord-15451,cust-6198,darryl bates,consumer,west,2034-12-04,2034-12-06,furniture,chairs,chairs model 2,794.31,1,0.1,-28.68
ord-15452,cust-9813,michael king,corporate,central,2034-12-05,2034-12-07,furniture,chairs,chairs model 3,648.03,9,0.1,32.09
ord-15453,cust-3602,christopher butler,consumer,central,2034-12-06,2034-12-08,furniture,chairs,chairs model 4,1847.96,5,0.0,176.49
ord-15454,cust-8870,stephen ray,consumer,south,2034-12-07,2034-12-09,furniture,chairs,chairs model 5,1882.01,5,0.1,28.49
ord-15455,cust-1185,roberto ellison,corporate,south,2034-12-08,2034-12-10,furniture,tables,tables model 1,1680.06,7,0.5,88.24
ord-15456,cust-4888,jeff howard,home office,west,2034-12-09,2034-12-11,furniture,tables,tables model 2,671.16,6,0.0,7.66
ord-15457,cust-2265,victoria christian,home office,east,2034-12-10,2034-12-12,furniture,tables,tables model 3,1518.13,7,0.5,79.81
ord-15458,cust-7143,hannah walter,home office,east,2034-12-11,2034-12-13,furniture,tables,tables model 4,1177.18,4,0.0,-11.75
ord-15459,cust-7395,joseph ford,home office,east,2034-12-12,2034-12-14,furniture,tables,tables model 5,643.83,9,0.3,61.94
ord-15460,cust-2990,juan perez,home office,south,2034-12-13,2034-12-15,office supplies,binders,binders model 1,1859.51,7,0.3,-0.95
ord-15461,cust-8552,kristen smith,corporate,central,2034-12-14,2034-12-16,office supplies,binders,binders model 2,907.67,6,0.1,47.42
ord-15462,cust-8030,ashley white,home office,south,2034-12-15,2034-12-17,office supplies,binders,binders model 3,509.84,5,0.5,80.4
ord-15463,cust-5239,robert sanders,consumer,west,2034-12-16,2034-12-18,office supplies,binders,binders model 4,457.23,2,0.0,-5.34
ord-15464,cust-1305,jeffrey peterson,corporate,east,2034-12-17,2034-12-19,office supplies,binders,binders model 5,1297.94,7,0.0,35.38
ord-15465,cust-1229,linda fernandez,corporate,south,2034-12-18,2034-12-20,office supplies,pens,pens model 1,1302.81,5,0.0,132.56
ord-15466,cust-4802,kristina miles,consumer,west,2034-12-19,2034-12-21,office supplies,pens,pens model 2,1886.66,3,0.0,68.56
ord-15467,cust-7997,jodi obrien,home office,central,2034-12-20,2034-12-22,office supplies,pens,pens model 3,237.83,9,0.2,12.42
ord-15468,cust-6564,paul lambert,consumer,east,2034-12-21,2034-12-23,office supplies,pens,pens model 4,387.03,6,0.1,23.87
ord-15469,cust-8716,john bell,consumer,west,2034-12-22,2034-12-24,office supplies,pens,pens model 5,442.32,9,0.5,-22.98
ord-15470,cust-7964,susan black,home office,south,2034-12-23,2034-12-25,office supplies,paper,paper model 1,783.24,7,0.5,65.57
ord-15471,cust-7744,cheryl lopez,corporate,south,2034-12-24,2034-12-26,office supplies,paper,paper model 2,1035.85,9,0.5,4.07
ord-15472,cust-5153,nancy alvarez,consumer,central,2034-12-25,2034-12-27,office supplies,paper,paper model 3,925.31,7,0.5,-0.52
ord-15473,cust-5434,jessica white,corporate,west,2034-12-26,2034-12-28,office supplies,paper,paper model 4,1842.47,1,0.2,-7.19
ord-15474,cust-5383,jeffery wagner,consumer,central,2034-12-27,2034-12-29,office supplies,paper,paper model 5,1365.45,7,0.3,186.13
ord-15475,cust-3348,megan roberts,home office,west,2034-12-28,2034-12-30,office supplies,labels,labels model 1,1608.59,4,0.2,10.72
ord-15476,cust-7517,ryan patton,home office,south,2034-12-29,2034-12-31,office supplies,labels,labels model 2,1700.98,8,0.2,137.84
ord-15477,cust-2676,melanie nolan,consumer,west,2034-12-30,2035-01-01,office supplies,labels,labels model 3,1042.06,3,0.0,42.34
ord-15478,cust-3455,javier gonzales,home office,south,2034-12-31,2035-01-02,office supplies,labels,labels model 4,1244.56,2,0.5,-22.43
ord-15479,cust-4613,theodore barrett,consumer,central,2035-01-01,2035-01-03,office supplies,labels,labels model 5,641.17,7,0.1,54.5
ord-15480,cust-5669,tina ochoa,consumer,west,2035-01-02,2035-01-04,technology,phones,phones model 1,1527.21,6,0.2,29.64
ord-15481,cust-9212,miranda lawrence,home office,west,2035-01-03,2035-01-05,technology,phones,phones model 2,1320.35,4,0.3,85.31
ord-15482,cust-6347,joseph rangel,home office,central,2035-01-04,2035-01-06,technology,phones,phones model 3,1069.63,3,0.5,29.07
ord-15483,cust-1973,david andersen,home office,east,2035-01-05,2035-01-07,technology,phones,phones model 4,486.62,8,0.1,24.74
ord-15484,cust-4023,christina smith,corporate,central,2035-01-06,2035-01-08,technology,phones,phones model 5,1765.18,8,0.5,118.18
ord-15485,cust-6463,raymond perez,corporate,east,2035-01-07,2035-01-09,technology,accessories,accessories model 1,562.46,8,0.2,26.33
ord-15486,cust-1397,brandon arnold,corporate,central,2035-01-08,2035-01-10,technology,accessories,accessories model 2,1003.35,7,0.2,15.01
ord-15487,cust-1502,natalie johnson,consumer,south,2035-01-09,2035-01-11,technology,accessories,accessories model 3,1418.51,5,0.1,144.71
ord-15488,cust-3848,matthew rodriguez,home office,central,2035-01-10,2035-01-12,technology,accessories,accessories model 4,367.67,5,0.2,-9.37
ord-15489,cust-8792,julie malone,consumer,central,2035-01-11,2035-01-13,technology,accessories,accessories model 5,1843.43,2,0.2,255.4
ord-15490,cust-9557,christian glover,corporate,south,2035-01-12,2035-01-14,technology,copiers,copiers model 1,242.91,9,0.0,9.41
ord-15491,cust-2722,george norman,consumer,east,2035-01-13,2035-01-15,technology,copiers,copiers model 2,1504.62,6,0.5,88.18
ord-15492,cust-9162,jonathan gonzalez,consumer,east,2035-01-14,2035-01-16,technology,copiers,copiers model 3,1701.42,7,0.0,0.43
ord-15493,cust-5571,jacob gonzales,consumer,central,2035-01-15,2035-01-17,technology,copiers,copiers model 4,1285.88,5,0.3,61.33
ord-15494,cust-6211,ann hampton md,home office,central,2035-01-16,2035-01-18,technology,copiers,copiers model 5,181.34,7,0.3,16.83
ord-15495,cust-9327,austin velasquez,home office,central,2035-01-17,2035-01-19,technology,machines,machines model 1,126.95,2,0.2,5.7
ord-15496,cust-6169,keith martin,home office,south,2035-01-18,2035-01-20,technology,machines,machines model 2,1483.21,6,0.3,173.57
ord-15497,cust-2606,wanda martin,consumer,east,2035-01-19,2035-01-21,technology,machines,machines model 3,1386.91,3,0.0,4.14
ord-15498,cust-6434,anna davidson,consumer,east,2035-01-20,2035-01-22,technology,machines,machines model 4,1931.69,1,0.1,63.5
ord-15499,cust-2058,michelle hodge,home office,south,2035-01-21,2035-01-23,technology,machines,machines model 5,1702.25,2,0.2,148.89
ord-15500,cust-2937,kara hayden,corporate,south,2035-01-22,2035-01-24,furniture,bookcases,bookcases model 1,154.26,4,0.0,9.44
ord-15501,cust-8173,daryl walton,corporate,east,2035-01-23,2035-01-25,furniture,bookcases,bookcases model 2,769.13,1,0.3,54.86
ord-15502,cust-1121,mrs. megan nguyen phd,corporate,west,2035-01-24,2035-01-26,furniture,bookcases,bookcases model 3,1212.53,2,0.2,107.12
