Order ID,Customer ID,Customer Name,Segment,Region,Order Date,Ship Date,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-15135,CUST-9495,Donald Price,Consumer,Central,2034-01-22,2034-01-24,Office Supplies,Pens,Pens Model 1,781.4,6,0.3,-18.34
ORD-15136,CUST-3537,Latoya Fisher,Home Office,Central,2034-01-23,2034-01-25,Office Supplies,Pens,Pens Model 2,1575.91,3,0.5,167.39
ORD-15137,CUST-8797,Eric Hart,Home Office,East,2034-01-24,2034-01-26,Office Supplies,Pens,Pens Model 3,1634.32,1,0.2,63.58
ORD-15138,CUST-5064,Kent Turner,Corporate,South,2034-01-25,2034-01-27,Office Supplies,Pens,Pens Model 4,125.86,1,0.1,2.92
ORD-15139,CUST-1989,Robert Cline,Home Office,West,2034-01-26,2034-01-28,Office Supplies,Pens,Pens Model 5,384.57,1,0.5,42.77
ORD-15140,CUST-5825,Ashley Bradley,Corporate,Central,2034-01-27,2034-01-29,Office Supplies,Paper,Paper Model 1,1479.22,8,0.5,39.81
ORD-15141,CUST-1569,Jennifer Hernandez,Consumer,East,2034-01-28,2034-01-30,Office Supplies,Paper,Paper Model 2,1193.72,6,0.5,-24.94
ORD-15142,CUST-5979,Lisa Olson,Home Office,Central,2034-01-29,2034-01-31,Office Supplies,Paper,Paper Model 3,319.38,5,0.0,13.8
ORD-15143,CUST-3490,Jon Taylor,Consumer,Central,2034-01-30,2034-02-01,Office Supplies,Paper,Paper Model 4,1491.79,5,0.1,63.75
ORD-15144,CUST-8110,John Cabrera,Home Office,West,2034-01-31,2034-02-02,Office Supplies,Paper,Paper Model 5,1616.44,5,0.0,164.71
ORD-15145,CUST-1368,Ashley Choi DDS,Consumer,West,2034-02-01,2034-02-03,Office Supplies,Labels,Labels Model 1,1042.54,3,0.2,157.47
ORD-15146,CUST-3742,Wendy Thomas,Corporate,West,2034-02-02,2034-02-04,Office Supplies,Labels,Labels Model 2,1945.26,1,0.1,220.7
ORD-15147,CUST-4380,Matthew Walker,Corporate,East,2034-02-03,2034-02-05,Office Supplies,Labels,Labels Model 3,658.35,6,0.2,31.16
ORD-15148,CUST-6470,Sarah Smith,Home Office,East,2034-02-04,2034-02-06,Office Supplies,Labels,Labels Model 4,1526.8,2,0.1,-77.14
ORD-15149,CUST-2739,Eric Clark,Home Office,Central,2034-02-05,2034-02-07,Office Supplies,Labels,Labels Model 5,1942.45,6,0.0,-1.07
ORD-15150,CUST-3216,Amanda Carroll,Consumer,East,2034-02-06,2034-02-08,Technology,Phones,Phones Model 1,169.89,9,0.3,23.55
ORD-15151,CUST-1160,Benjamin Bailey DDS,Consumer,East,2034-02-07,2034-02-09,Technology,Phones,Phones Model 2,1355.48,7,0.0,89.03
ORD-15152,CUST-8227,Darren Brown,Corporate,South,2034-02-08,2034-02-10,Technology,Phones,Phones Model 3,376.74,9,0.1,25.57
ORD-15153,CUST-2598,Michelle Lee,Consumer,South,2034-02-09,2034-02-11,Technology,Phones,Phones Model 4,367.08,3,0.3,12.29
ORD-15154,CUST-1767,Joseph Brown,Home Office,West,2034-02-10,2034-02-12,Technology,Phones,Phones Model 5,605.95,9,0.3,47.72
ORD-15155,CUST-3888,Marcia Stewart,Home Office,South,2034-02-11,2034-02-13,Technology,Accessories,Accessories Model 1,1595.22,6,0.3,94.54
ORD-15156,CUST-7048,Carol Smith,Home Office,East,2034-02-12,2034-02-14,Technology,Accessories,Accessories Model 2,1383.21,5,0.1,109.22
ORD-15157,CUST-8963,Mark Jones,Home Office,East,2034-02-13,2034-02-15,Technology,Accessories,Accessories Model 3,1579.16,8,0.5,-14.96
ORD-15158,CUST-2027,Kenneth Hernandez,Consumer,West,2034-02-14,2034-02-16,Technology,Accessories,Accessories Model 4,25.76,8,0.3,2.41
ORD-15159,CUST-7254,Mary Morales,Home Office,Central,2034-02-15,2034-02-17,Technology,Accessories,Accessories Model 5,518.4,4,0.3,43.64
ORD-15160,CUST-8674,Catherine Vargas,Home Office,West,2034-02-16,2034-02-18,Technology,Copiers,Copiers Model 1,1049.72,2,0.3,63.38
ORD-15161,CUST-6622,Samantha Brown,Corporate,Central,2034-02-17,2034-02-19,Technology,Copiers,Copiers Model 2,1105.37,4,0.5,-0.47
ORD-15162,CUST-9120,Christine Lindsey,Consumer,Central,2034-02-18,2034-02-20,Technology,Copiers,Copiers Model 3,1216.54,3,0.2,-27.8
ORD-15163,CUST-5112,Steven Waters,Home Office,East,2034-02-19,2034-02-21,Technology,Copiers,Copiers Model 4,919.7,2,0.0,-52.37
ORD-15164,CUST-6862,Patrick Garner,Home Office,Central,2034-02-20,2034-02-22,Technology,Copiers,Copiers Model 5,891.35,5,0.2,74.47
ORD-15165,CUST-7834,David Collins,Consumer,East,2034-02-21,2034-02-23,Technology,Machines,Machines Model 1,1851.72,7,0.0,131.69
ORD-15166,CUST-2155,Alicia Ross,Corporate,South,2034-02-22,2034-02-24,Technology,Machines,Machines Model 2,1357.16,3,0.1,103.62
ORD-15167,CUST-1265,Courtney Elliott,Consumer,West,2034-02-23,2034-02-25,Technology,Machines,Machines Model 3,1174.7,6,0.5,6.25
ORD-15168,CUST-9731,Kimberly Smith,Consumer,East,2034-02-24,2034-02-26,Technology,Machines,Machines Model 4,141.93,6,0.0,10.86
ORD-15169,CUST-9009,Tamara Thomas,Corporate,Central,2034-02-25,2034-02-27,Technology,Machines,Machines Model 5,1529.81,4,0.2,-39.3
ORD-15170,CUST-5952,Mr. Aaron Green,Home Office,Central,2034-02-26,2034-02-28,Furniture,Bookcases,Bookcases Model 1,1577.07,5,0.2,100.92
ORD-15171,CUST-4013,Catherine Andrews,Consumer,South,2034-02-27,2034-03-01,Furniture,Bookcases,Bookcases Model 2,1994.75,6,0.2,85.67
ORD-15172,CUST-7359,Andrew Byrd,Home Office,Central,2034-02-28,2034-03-02,Furniture,Bookcases,Bookcases Model 3,436.74,2,0.2,61.39
ORD-15173,CUST-9963,Kevin Bishop,Corporate,South,2034-03-01,2034-03-03,Furniture,Bookcases,Bookcases Model 4,1248.42,3,0.3,46.41
ORD-15174,CUST-1344,Lori Boyd,Home Office,South,2034-03-02,2034-03-04,Furniture,Bookcases,Bookcases Model 5,888.0,6,0.3,-28.26
ORD-15175,CUST-7182,Grace Acosta,Consumer,South,2034-03-03,2034-03-05,Furniture,Chairs,Chairs Model 1,1211.22,6,0.0,47.43
ORD-15176,CUST-3768,Julie Strong,Corporate,West,2034-03-04,2034-03-06,Furniture,Chairs,Chairs Model 2,1375.22,5,0.3,121.86
ORD-15177,CUST-8798,Joshua Williams,Home Office,Central,2034-03-05,2034-03-07,Furniture,Chairs,Chairs Model 3,1451.58,2,0.3,-58.46
ORD-15178,CUST-8266,Rebecca Smith,Home Office,Central,2034-03-06,2034-03-08,Furniture,Chairs,Chairs Model 4,648.9,5,0.3,16.24
ORD-15179,CUST-8964,Jamie Pacheco,Home Office,East,2034-03-07,2034-03-09,Furniture,Chairs,Chairs Model 5,1448.5,4,0.1,56.33
ORD-15180,CUST-3186,Nancy Murphy,Consumer,West,2034-03-08,2034-03-10,Furniture,Tables,Tables Model 1,443.13,4,0.1,-0.01
ORD-15181,CUST-9391,Lisa Morris,Home Office,South,2034-03-09,2034-03-11,Furniture,Tables,Tables Model 2,15.27,5,0.5,1.0
ORD-15182,CUST-8515,James Johnson,Corporate,Central,2034-03-10,2034-03-12,Furniture,Tables,Tables Model 3,1845.68,1,0.3,189.76
ORD-15183,CUST-3676,Rachel Johnson,Consumer,South,2034-03-11,2034-03-13,Furniture,Tables,Tables Model 4,1747.95,6,0.0,168.25
ORD-15184,CUST-7136,Ashley Rojas,Corporate,East,2034-03-12,2034-03-14,Furniture,Tables,Tables Model 5,1330.86,9,0.0,22.2
ORD-15185,CUST-3330,Tom Davis,Corporate,South,2034-03-13,2034-03-15,Office Supplies,Binders,Binders Model 1,1585.86,1,0.3,54.28
ORD-15186,CUST-3067,Donald Pollard,Corporate,Central,2034-03-14,2034-03-16,Office Supplies,Binders,Binders Model 2,823.59,4,0.5,68.42
ORD-15187,CUST-7020,Alexander Parrish,Consumer,Central,2034-03-15,2034-03-17,Office Supplies,Binders,Binders Model 3,233.45,1,0.5,-4.11
ORD-15188,CUST-9959,Anthony Caldwell,Consumer,Central,2034-03-16,2034-03-18,Office Supplies,Binders,Binders Model 4,1345.05,2,0.2,-68.71
ORD-15189,CUST-4214,Jennifer Lawrence,Corporate,South,2034-03-17,2034-03-19,Office Supplies,Binders,Binders Model 5,1431.58,7,0.2,102.42
ORD-15190,CUST-7936,Andre Pearson,Corporate,Central,2034-03-18,2034-03-20,Office Supplies,Pens,Pens Model 1,1730.67,9,0.3,184.23
ORD-15191,CUST-9932,Jessica Sanford,Consumer,West,2034-03-19,2034-03-21,Office Supplies,Pens,Pens Model 2,591.1,6,0.0,2.04
ORD-15192,CUST-9749,Patrick Wang,Home Office,South,2034-03-20,2034-03-22,Office Supplies,Pens,Pens Model 3,1637.24,9,0.1,64.41
ORD-15193,CUST-9565,Amy Leach,Home Office,South,2034-03-21,2034-03-23,Office Supplies,Pens,Pens Model 4,1625.4,4,0.2,81.49
ORD-15194,CUST-9512,Brian Harrison,Corporate,West,2034-03-22,2034-03-24,Office Supplies,Pens,Pens Model 5,262.54,5,0.3,4.86
ORD-15195,CUST-1831,Tina Briggs,Home Office,West,2034-03-23,2034-03-25,Office Supplies,Paper,Paper Model 1,387.97,5,0.5,-8.9
ORD-15196,CUST-2893,Ricky Hernandez,Home Office,West,2034-03-24,2034-03-26,Office Supplies,Paper,Paper Model 2,490.28,4,0.2,98.87
ORD-15197,CUST-4245,Benjamin Young,Corporate,Central,2034-03-25,2034-03-27,Office Supplies,Paper,Paper Model 3,1009.78,7,0.1,68.92
ORD-15198,CUST-7640,Peter Wade,Home Office,West,2034-03-26,2034-03-28,Office Supplies,Paper,Paper Model 4,343.56,5,0.0,5.8
ORD-15199,CUST-9232,Troy Stephens,Consumer,Central,2034-03-27,2034-03-29,Office Supplies,Paper,Paper Model 5,427.04,4,0.0,-10.37
ORD-15200,CUST-6522,Rachel Velez,Corporate,Central,2034-03-28,2034-03-30,Office Supplies,Labels,Labels Model 1,444.92,2,0.0,37.09
ORD-15201,CUST-1431,Alexandra Sellers,Corporate,South,2034-03-29,2034-03-31,Office Supplies,Labels,Labels Model 2,313.77,3,0.3,0.05
ORD-15202,CUST-7154,Erin Gutierrez MD,Home Office,South,2034-03-30,2034-04-01,Office Supplies,Labels,Labels Model 3,139.59,6,0.3,10.02
ORD-15203,CUST-6237,Traci May,Home Office,West,2034-03-31,2034-04-02,Office Supplies,Labels,Labels Model 4,495.54,3,0.5,11.84
ORD-15204,CUST-7845,Monica Montes DDS,Consumer,West,2034-04-01,2034-04-03,Office Supplies,Labels,Labels Model 5,792.14,5,0.1,43.68
ORD-15205,CUST-5976,Ashley Graves,Consumer,West,2034-04-02,2034-04-04,Technology,Phones,Phones Model 1,1273.63,4,0.1,32.78
ORD-15206,CUST-5416,Ian Porter,Consumer,South,2034-04-03,2034-04-05,Technology,Phones,Phones Model 2,131.6,2,0.1,12.91
ORD-15207,CUST-9846,Valerie Edwards,Home Office,South,2034-04-04,2034-04-06,Technology,Phones,Phones Model 3,523.6,6,0.5,28.19
ORD-15208,CUST-5609,Michael Harrington,Home Office,West,2034-04-05,2034-04-07,Technology,Phones,Phones Model 4,790.89,2,0.5,-19.55
ORD-15209,CUST-9901,Christopher Adams,Home Office,West,2034-04-06,2034-04-08,Technology,Phones,Phones Model 5,775.37,5,0.1,9.68
ORD-15210,CUST-1543,Lisa Ali,Consumer,Central,2034-04-07,2034-04-09,Technology,Accessories,Accessories Model 1,1756.68,2,0.2,91.0
ORD-15211,CUST-3193,Taylor Pope,Corporate,Central,2034-04-08,2034-04-10,Technology,Accessories,Accessories Model 2,269.35,9,0.2,30.29
ORD-15212,CUST-4268,Heather Barrett,Corporate,Central,2034-04-09,2034-04-11,Technology,Accessories,Accessories Model 3,275.13,4,0.1,37.08
ORD-15213,CUST-5999,Connie Cain,Home Office,South,2034-04-10,2034-04-12,Technology,Accessories,Accessories Model 4,210.5,3,0.1,20.73
ORD-15214,CUST-6934,Anna Green,Corporate,West,2034-04-11,2034-04-13,Technology,Accessories,Accessories Model 5,875.0,3,0.0,13.92
ORD-15215,CUST-5528,Sharon Kelly,Corporate,East,2034-04-12,2034-04-14,Technology,Copiers,Copiers Model 1,63.56,7,0.2,10.3
ORD-15216,CUST-3550,Russell Jackson,Home Office,South,2034-04-13,2034-04-15,Technology,Copiers,Copiers Model 2,102.12,7,0.3,5.09
ORD-15217,CUST-8256,Johnathan Martinez,Corporate,West,2034-04-14,2034-04-16,Technology,Copiers,Copiers Model 3,1981.04,3,0.2,189.27
ORD-15218,CUST-9174,Brandon Freeman,Corporate,East,2034-04-15,2034-04-17,Technology,Copiers,Copiers Model 4,628.89,6,0.0,96.76
ORD-15219,CUST-6237,Samuel Freeman,Home Office,East,2034-04-16,2034-04-18,Technology,Copiers,Copiers Model 5,1113.41,3,0.5,113.4
ORD-15220,CUST-7958,Justin Ryan,Corporate,West,2034-04-17,2034-04-19,Technology,Machines,Machines Model 1,198.76,6,0.1,25.89
ORD-15221,CUST-1924,Kenneth Lopez,Corporate,East,2034-04-18,2034-04-20,Technology,Machines,Machines Model 2,904.48,6,0.2,51.76
ORD-15222,CUST-9982,Lisa Parks,Consumer,East,2034-04-19,2034-04-21,Technology,Machines,Machines Model 3,896.69,5,0.3,157.1
ORD-15223,CUST-5320,Anthony Nunez,Consumer,East,2034-04-20,2034-04-22,Technology,Machines,Machines Model 4,1549.41,7,0.5,107.88
ORD-15224,CUST-9076,Barbara Simmons,Home Office,West,2034-04-21,2034-04-23,Technology,Machines,Machines Model 5,1751.45,7,0.3,150.01
ORD-15225,CUST-2379,Aaron Sherman,Home Office,Central,2034-04-22,2034-04-24,Furniture,Bookcases,Bookcases Model 1,709.64,9,0.1,40.44
ORD-15226,CUST-5554,Robert Johnson,Consumer,South,2034-04-23,2034-04-25,Furniture,Bookcases,Bookcases Model 2,281.9,3,0.1,40.92
ORD-15227,CUST-5527,Bryan Smith,Consumer,South,2034-04-24,2034-04-26,Furniture,Bookcases,Bookcases Model 3,475.12,3,0.3,53.58
ORD-15228,CUST-6280,Damon Luna,Home Office,South,2034-04-25,2034-04-27,Furniture,Bookcases,Bookcases Model 4,755.74,8,0.0,78.33
ORD-15229,CUST-7618,Jack Palmer,Consumer,West,2034-04-26,2034-04-28,Furniture,Bookcases,Bookcases Model 5,277.63,3,0.1,47.29
ORD-15230,CUST-6444,Tina Castillo,Corporate,East,2034-04-27,2034-04-29,Furniture,Chairs,Chairs Model 1,290.89,5,0.3,23.06
ORD-15231,CUST-4809,Stacy Sparks,Consumer,South,2034-04-28,2034-04-30,Furniture,Chairs,Chairs Model 2,271.95,6,0.1,22.81
ORD-15232,CUST-7148,Shannon Ward,Home Office,East,2034-04-29,2034-05-01,Furniture,Chairs,Chairs Model 3,401.58,2,0.2,18.33
ORD-15233,CUST-2852,Veronica Williams,Home Office,West,2034-04-30,2034-05-02,Furniture,Chairs,Chairs Model 4,620.29,1,0.1,28.86
ORD-15234,CUST-9710,Sean Harrington,Home Office,South,2034-05-01,2034-05-03,Furniture,Chairs,Chairs Model 5,1336.18,4,0.1,0.91
ORD-15235,CUST-7192,Isabel Marshall,Consumer,South,2034-05-02,2034-05-04,Furniture,Tables,Tables Model 1,952.23,5,0.0,126.94
ORD-15236,CUST-3573,Tanya Mercado,Home Office,South,2034-05-03,2034-05-05,Furniture,Tables,Tables Model 2,1125.35,1,0.0,21.68
ORD-15237,CUST-1113,Betty Lynn,Consumer,Central,2034-05-04,2034-05-06,Furniture,Tables,Tables Model 3,1098.13,6,0.2,-35.92
ORD-15238,CUST-3628,Vanessa Mclean,Home Office,East,2034-05-05,2034-05-07,Furniture,Tables,Tables Model 4,1934.81,9,0.5,96.56
ORD-15239,CUST-4732,Natalie Terrell,Consumer,South,2034-05-06,2034-05-08,Furniture,Tables,Tables Model 5,1055.25,1,0.1,-72.13
ORD-15240,CUST-7689,Leah Wheeler,Corporate,East,2034-05-07,2034-05-09,Office Supplies,Binders,Binders Model 1,1168.03,1,0.0,46.55
ORD-15241,CUST-6728,Brian Flynn,Consumer,West,2034-05-08,2034-05-10,Office Supplies,Binders,Binders Model 2,1536.27,5,0.0,68.23
ORD-15242,CUST-6846,Heather Clark,Corporate,West,2034-05-09,2034-05-11,Office Supplies,Binders,Binders Model 3,1287.69,9,0.3,7.66
ORD-15243,CUST-3546,Cynthia Sims,Home Office,East,2034-05-10,2034-05-12,Office Supplies,Binders,Binders Model 4,241.15,8,0.2,9.99
ORD-15244,CUST-8328,Regina Rodriguez,Home Office,Central,2034-05-11,2034-05-13,Office Supplies,Binders,Binders Model 5,149.94,7,0.1,13.16
ORD-15245,CUST-3444,Nicholas Nelson,Corporate,Central,2034-05-12,2034-05-14,Office Supplies,Pens,Pens Model 1,117.49,1,0.5,-2.89
ORD-15246,CUST-5566,Ryan Adams,Home Office,Central,2034-05-13,2034-05-15,Office Supplies,Pens,Pens Model 2,742.58,7,0.1,81.23
ORD-15247,CUST-2250,Erin Burnett,Consumer,East,2034-05-14,2034-05-16,Office Supplies,Pens,Pens Model 3,484.11,7,0.3,41.26
ORD-15248,CUST-6353,James Johnson,Corporate,South,2034-05-15,2034-05-17,Office Supplies,Pens,Pens Model 4,1725.1,3,0.5,79.23
ORD-15249,CUST-4860,Ann Stuart,Corporate,West,2034-05-16,2034-05-18,Office Supplies,Pens,Pens Model 5,1788.41,3,0.5,118.75
ORD-15250,CUST-5026,Jacob Flores,Home Office,East,2034-05-17,2034-05-19,Office Supplies,Paper,Paper Model 1,897.86,2,0.5,27.02
ORD-15251,CUST-1195,Susan Johnson,Corporate,South,2034-05-18,2034-05-20,Office Supplies,Paper,Paper Model 2,1033.8,4,0.0,41.39
ORD-15252,CUST-5437,Mark Torres,Home Office,Central,2034-05-19,2034-05-21,Office Supplies,Paper,Paper Model 3,389.46,6,0.2,24.5
ORD-15253,CUST-3129,Carolyn Horn,Consumer,Central,2034-05-20,2034-05-22,Office Supplies,Paper,Paper Model 4,157.94,3,0.2,1.14
ORD-15254,CUST-3888,Julie Walker,Consumer,South,2034-05-21,2034-05-23,Office Supplies,Paper,Paper Model 5,541.83,9,0.5,45.74
ORD-15255,CUST-4067,Mrs. Andrea Adams MD,Corporate,South,2034-05-22,2034-05-24,Office Supplies,Labels,Labels Model 1,506.99,6,0.5,48.3
ORD-15256,CUST-1991,James Miller,Consumer,South,2034-05-23,2034-05-25,Office Supplies,Labels,Labels Model 2,1173.05,8,0.3,88.23
ORD-15257,CUST-2530,Kathleen Livingston,Corporate,East,2034-05-24,2034-05-26,Office Supplies,Labels,Labels Model 3,629.04,2,0.3,14.41
ORD-15258,CUST-6574,Gregory Thompson,Corporate,West,2034-05-25,2034-05-27,Office Supplies,Labels,Labels Model 4,314.95,3,0.3,15.93
ORD-15259,CUST-6329,Harold Johnson,Consumer,West,2034-05-26,2034-05-28,Office Supplies,Labels,Labels Model 5,1852.54,5,0.0,95.77
ORD-15260,CUST-2997,Lisa Hanson,Consumer,South,2034-05-27,2034-05-29,Technology,Phones,Phones Model 1,111.21,4,0.2,3.87
ORD-15261,CUST-1563,Diana Benson,Corporate,West,2034-05-28,2034-05-30,Technology,Phones,Phones Model 2,1304.41,1,0.1,73.02
ORD-15262,CUST-9961,Jillian Nelson,Home Office,West,2034-05-29,2034-05-31,Technology,Phones,Phones Model 3,662.45,1,0.0,42.01
ORD-15263,CUST-1161,Dorothy Beard,Home Office,East,2034-05-30,2034-06-01,Technology,Phones,Phones Model 4,1319.81,3,0.5,4.95
ORD-15264,CUST-2618,Troy Rosario MD,Consumer,West,2034-05-31,2034-06-02,Technology,Phones,Phones Model 5,902.28,9,0.2,34.75
ORD-15265,CUST-6481,Adrian Mitchell,Home Office,Central,2034-06-01,2034-06-03,Technology,Accessories,Accessories Model 1,1953.51,1,0.0,-31.41
ORD-15266,CUST-6491,Johnny Freeman,Corporate,South,2034-06-02,2034-06-04,Technology,Accessories,Accessories Model 2,347.98,6,0.2,28.34
ORD-15267,CUST-7757,Ashley Garcia,Home Office,West,2034-06-03,2034-06-05,Technology,Accessories,Accessories Model 3,321.38,9,0.3,20.53
ORD-15268,CUST-6989,Jeremy Parker,Consumer,East,2034-06-04,2034-06-06,Technology,Accessories,Accessories Model 4,591.91,1,0.5,24.47
ORD-15269,CUST-2631,Molly Stewart,Home Office,South,2034-06-05,2034-06-07,Technology,Accessories,Accessories Model 5,489.72,1,0.2,31.54
ORD-15270,CUST-2303,Nancy Ward,Corporate,South,2034-06-06,2034-06-08,Technology,Copiers,Copiers Model 1,1461.96,2,0.2,86.67
ORD-15271,CUST-7424,Cindy Wood,Consumer,West,2034-06-07,2034-06-09,Technology,Copiers,Copiers Model 2,1025.27,4,0.3,37.39
ORD-15272,CUST-7512,Stephanie Roth,Consumer,South,2034-06-08,2034-06-10,Technology,Copiers,Copiers Model 3,891.32,8,0.3,57.79
ORD-15273,CUST-1732,Kelsey Baker,Home Office,South,2034-06-09,2034-06-11,Technology,Copiers,Copiers Model 4,839.83,7,0.3,93.65
ORD-15274,CUST-4104,Paul Barker,Corporate,Central,2034-06-10,2034-06-12,Technology,Copiers,Copiers Model 5,1179.75,4,0.2,49.14
ORD-15275,CUST-3074,Charles Bradley,Corporate,West,2034-06-11,2034-06-13,Technology,Machines,Machines Model 1,1986.47,4,0.1,268.39
ORD-15276,CUST-8537,Hector Baker,Corporate,Central,2034-06-12,2034-06-14,Technology,Machines,Machines Model 2,1273.17,7,0.1,64.96
ORD-15277,CUST-7938,Anna Banks,Home Office,South,2034-06-13,2034-06-15,Technology,Machines,Machines Model 3,1661.5,1,0.2,142.68
ORD-15278,CUST-8644,Mary Lewis,Home Office,South,2034-06-14,2034-06-16,Technology,Machines,Machines Model 4,1255.6,1,0.2,189.68
ORD-15279,CUST-3163,Mary Garza,Home Office,South,2034-06-15,2034-06-17,Technology,Machines,Machines Model 5,1653.88,9,0.2,98.71
ORD-15280,CUST-8738,Susan Rose,Home Office,Central,2034-06-16,2034-06-18,Furniture,Bookcases,Bookcases Model 1,1074.52,7,0.3,-38.26
ORD-15281,CUST-1296,Christopher Chen,Home Office,East,2034-06-17,2034-06-19,Furniture,Bookcases,Bookcases Model 2,190.8,3,0.1,15.51
ORD-15282,CUST-5049,Aaron Contreras,Home Office,Central,2034-06-18,2034-06-20,Furniture,Bookcases,Bookcases Model 3,834.67,6,0.1,26.17
ORD-15283,CUST-3998,Michael Cooper,Consumer,Central,2034-06-19,2034-06-21,Furniture,Bookcases,Bookcases Model 4,1917.47,4,0.0,81.73
ORD-15284,CUST-2215,Kenneth Miller,Corporate,Central,2034-06-20,2034-06-22,Furniture,Bookcases,Bookcases Model 5,1551.85,3,0.1,11.26
ORD-15285,CUST-6680,Isaac Ruiz,Corporate,Central,2034-06-21,2034-06-23,Furniture,Chairs,Chairs Model 1,1368.81,7,0.1,73.33
ORD-15286,CUST-5725,Jeffrey Marsh III,Corporate,South,2034-06-22,2034-06-24,Furniture,Chairs,Chairs Model 2,326.19,8,0.5,23.67
ORD-15287,CUST-5431,Cory White,Home Office,Central,2034-06-23,2034-06-25,Furniture,Chairs,Chairs Model 3,177.75,6,0.1,-1.97
ORD-15288,CUST-1441,Maria Smith,Corporate,Central,2034-06-24,2034-06-26,Furniture,Chairs,Chairs Model 4,539.88,7,0.1,-1.48
ORD-15289,CUST-1860,Christopher Benson,Consumer,East,2034-06-25,2034-06-27,Furniture,Chairs,Chairs Model 5,1481.97,3,0.0,219.42
ORD-15290,CUST-2020,Cheryl King,Home Office,Central,2034-06-26,2034-06-28,Furniture,Tables,Tables Model 1,1315.06,7,0.1,121.91
ORD-15291,CUST-8969,Timothy Collins,Home Office,Central,2034-06-27,2034-06-29,Furniture,Tables,Tables Model 2,139.95,2,0.2,6.5
ORD-15292,CUST-5954,Richard Henderson,Corporate,South,2034-06-28,2034-06-30,Furniture,Tables,Tables Model 3,135.25,5,0.0,6.76
ORD-15293,CUST-4313,Maria Burton,Consumer,East,2034-06-29,2034-07-01,Furniture,Tables,Tables Model 4,615.76,3,0.3,-2.75
ORD-15294,CUST-7112,David Rivera,Corporate,South,2034-06-30,2034-07-02,Furniture,Tables,Tables Model 5,1940.92,1,0.2,-87.36
ORD-15295,CUST-2475,Lindsey Turner,Consumer,South,2034-07-01,2034-07-03,Office Supplies,Binders,Binders Model 1,305.53,7,0.1,10.64
ORD-15296,CUST-4119,Amanda Brown,Corporate,Central,2034-07-02,2034-07-04,Office Supplies,Binders,Binders Model 2,830.58,2,0.1,37.15
ORD-15297,CUST-1240,Angela Holt,Corporate,South,2034-07-03,2034-07-05,Office Supplies,Binders,Binders Model 3,1258.35,8,0.1,53.68
ORD-15298,CUST-3737,Chris Reyes,Corporate,South,2034-07-04,2034-07-06,Office Supplies,Binders,Binders Model 4,1160.09,7,0.2,38.46
ORD-15299,CUST-8473,Anthony Sanders,Consumer,East,2034-07-05,2034-07-07,Office Supplies,Binders,Binders Model 5,738.26,8,0.0,9.68
ORD-15300,CUST-2941,Carrie Green,Corporate,Central,2034-07-06,2034-07-08,Office Supplies,Pens,Pens Model 1,429.93,7,0.5,67.0
ORD-15301,CUST-5027,Alicia Schwartz,Consumer,Central,2034-07-07,2034-07-09,Office Supplies,Pens,Pens Model 2,1862.8,8,0.2,193.82
ORD-15302,CUST-2023,Cameron Mcmillan,Home Office,West,2034-07-08,2034-07-10,Office Supplies,Pens,Pens Model 3,94.98,6,0.3,0.73
ORD-15303,CUST-5162,Tiffany Schroeder,Home Office,Central,2034-07-09,2034-07-11,Office Supplies,Pens,Pens Model 4,239.17,1,0.5,26.03
ORD-15304,CUST-8172,Michael Bush,Corporate,South,2034-07-10,2034-07-12,Office Supplies,Pens,Pens Model 5,224.08,3,0.3,4.79
